CustomerID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rf_score,segment
12933,23,3,23.0,4,3,2,432.0,43,Potential Loyalists
12935,1,7,1.0,5,5,1,551.0,55,Top Customers
12936,16,4,16.0,4,4,2,442.0,44,Loyal Customers
12937,14,4,14.0,4,4,2,442.0,44,Loyal Customers
12938,25,1,25.0,4,1,2,412.0,41,New Customers
12939,63,8,63.0,3,5,3,353.0,35,Loyal Customers
12940,54,2,54.0,3,2,3,323.0,32,Less Frequent
12942,130,3,130.0,2,3,4,234.0,23,At Risk
12944,35,2,35.0,3,2,3,323.0,32,Less Frequent
12945,287,1,287.0,1,1,5,115.0,11,Lapsed Customers
12947,143,6,143.0,2,5,4,254.0,25,Churned Customers
12948,15,7,15.0,4,5,2,452.0,45,Loyal Customers
12949,30,8,30.0,4,5,2,452.0,45,Loyal Customers
12950,1,3,1.0,5,3,1,531.0,53,Potential Loyalists
12951,8,6,8.0,5,5,1,551.0,55,Top Customers
12952,5,4,5.0,5,4,1,541.0,54,Top Customers
12953,9,1,9.0,5,1,1,511.0,51,New Customers
12955,0,11,0.0,5,5,1,551.0,55,Top Customers
12956,305,1,305.0,1,1,5,115.0,11,Lapsed Customers
12957,9,8,9.0,5,5,1,551.0,55,Top Customers
12962,6,2,6.0,5,2,1,521.0,52,Potential Loyalists
12963,7,8,7.0,5,5,1,551.0,55,Top Customers
12965,88,1,88.0,2,1,4,214.0,21,Lapsed Customers
12966,9,1,9.0,5,1,1,511.0,51,New Customers
12967,357,2,357.0,1,2,5,125.0,12,Lapsed Customers
12968,111,1,111.0,2,1,4,214.0,21,Lapsed Customers
12970,6,4,6.0,5,4,1,541.0,54,Top Customers
12971,3,86,3.0,5,5,1,551.0,55,Top Customers
12974,197,1,197.0,1,1,5,115.0,11,Lapsed Customers
12976,211,1,211.0,1,1,5,115.0,11,Lapsed Customers
12977,155,1,155.0,2,1,4,214.0,21,Lapsed Customers
12980,157,9,157.0,2,5,4,254.0,25,Churned Customers
12981,29,2,29.0,4,2,2,422.0,42,Potential Loyalists
12982,242,1,242.0,1,1,5,115.0,11,Lapsed Customers
12984,18,1,18.0,4,1,2,412.0,41,New Customers
12985,0,2,0.0,5,2,1,521.0,52,Potential Loyalists
12987,73,2,73.0,2,2,4,224.0,22,Lapsed Customers
12988,291,1,291.0,1,1,5,115.0,11,Lapsed Customers
12989,2,15,2.0,5,5,1,551.0,55,Top Customers
12990,30,3,30.0,4,3,2,432.0,43,Potential Loyalists
12991,22,2,22.0,4,2,2,422.0,42,Potential Loyalists
12993,22,4,22.0,4,4,2,442.0,44,Loyal Customers
12994,3,3,3.0,5,3,1,531.0,53,Potential Loyalists
12995,84,1,84.0,2,1,4,214.0,21,Lapsed Customers
12997,21,4,21.0,4,4,2,442.0,44,Loyal Customers
12999,195,3,195.0,1,3,5,135.0,13,At Risk
13000,106,3,106.0,2,3,4,234.0,23,At Risk
13001,3,13,3.0,5,5,1,551.0,55,Top Customers
13002,317,1,317.0,1,1,5,115.0,11,Lapsed Customers
13003,105,3,105.0,2,3,4,234.0,23,At Risk
13004,11,18,11.0,5,5,1,551.0,55,Top Customers
13005,173,2,173.0,2,2,4,224.0,22,Lapsed Customers
13006,55,1,55.0,3,1,3,313.0,31,Less Frequent
13008,322,1,322.0,1,1,5,115.0,11,Lapsed Customers
13011,371,1,371.0,1,1,5,115.0,11,Lapsed Customers
13012,8,8,8.0,5,5,1,551.0,55,Top Customers
13013,0,13,0.0,5,5,1,551.0,55,Top Customers
13014,10,10,10.0,5,5,1,551.0,55,Top Customers
13015,52,5,52.0,3,4,3,343.0,34,Loyal Customers
13016,72,3,72.0,2,3,4,234.0,23,At Risk
13017,6,1,6.0,5,1,1,511.0,51,New Customers
13018,15,28,15.0,4,5,2,452.0,45,Loyal Customers
13021,3,9,3.0,5,5,1,551.0,55,Top Customers
13023,63,2,63.0,3,2,3,323.0,32,Less Frequent
13026,0,5,0.0,5,4,1,541.0,54,Top Customers
13027,113,6,113.0,2,5,4,254.0,25,Churned Customers
13028,22,2,22.0,4,2,2,422.0,42,Potential Loyalists
13029,30,3,30.0,4,3,2,432.0,43,Potential Loyalists
13030,10,2,10.0,5,2,1,521.0,52,Potential Loyalists
13032,51,2,51.0,3,2,3,323.0,32,Less Frequent
13033,356,1,356.0,1,1,5,115.0,11,Lapsed Customers
13034,54,2,54.0,3,2,3,323.0,32,Less Frequent
13035,73,2,73.0,2,2,4,224.0,22,Lapsed Customers
13037,137,3,137.0,2,3,4,234.0,23,At Risk
13038,79,3,79.0,2,3,4,234.0,23,At Risk
13040,8,2,8.0,5,2,1,521.0,52,Potential Loyalists
13043,272,1,272.0,1,1,5,115.0,11,Lapsed Customers
13044,290,1,290.0,1,1,5,115.0,11,Lapsed Customers
13045,98,1,98.0,2,1,4,214.0,21,Lapsed Customers
13046,30,2,30.0,4,2,2,422.0,42,Potential Loyalists
13047,31,10,31.0,4,5,2,452.0,45,Loyal Customers
13048,13,4,13.0,4,4,2,442.0,44,Loyal Customers
13049,63,2,63.0,3,2,3,323.0,32,Less Frequent
13050,14,17,14.0,4,5,2,452.0,45,Loyal Customers
13052,211,1,211.0,1,1,5,115.0,11,Lapsed Customers
13055,77,3,77.0,2,3,4,234.0,23,At Risk
13058,24,3,24.0,4,3,2,432.0,43,Potential Loyalists
13059,249,1,249.0,1,1,5,115.0,11,Lapsed Customers
13060,253,1,253.0,1,1,5,115.0,11,Lapsed Customers
13061,71,1,71.0,3,1,3,313.0,31,Less Frequent
13062,190,1,190.0,1,1,5,115.0,11,Lapsed Customers
13064,12,4,12.0,5,4,1,541.0,54,Top Customers
13065,372,1,372.0,1,1,5,115.0,11,Lapsed Customers
13066,23,2,23.0,4,2,2,422.0,42,Potential Loyalists
13067,81,1,81.0,2,1,4,214.0,21,Lapsed Customers
13068,9,2,9.0,5,2,1,521.0,52,Potential Loyalists
13069,0,24,0.0,5,5,1,551.0,55,Top Customers
13070,191,1,191.0,1,1,5,115.0,11,Lapsed Customers
13072,266,1,266.0,1,1,5,115.0,11,Lapsed Customers
13075,129,1,129.0,2,1,4,214.0,21,Lapsed Customers
13077,0,4,0.0,5,4,1,541.0,54,Top Customers
13078,2,26,2.0,5,5,1,551.0,55,Top Customers
13079,3,5,3.0,5,4,1,541.0,54,Top Customers
13080,178,1,178.0,2,1,4,214.0,21,Lapsed Customers
13081,11,11,11.0,5,5,1,551.0,55,Top Customers
13082,125,9,125.0,2,5,4,254.0,25,Churned Customers
13083,3,2,3.0,5,2,1,521.0,52,Potential Loyalists
13085,157,2,157.0,2,2,4,224.0,22,Lapsed Customers
13089,2,97,2.0,5,5,1,551.0,55,Top Customers
13090,8,14,8.0,5,5,1,551.0,55,Top Customers
13091,27,1,27.0,4,1,2,412.0,41,New Customers
13092,70,5,70.0,3,4,3,343.0,34,Loyal Customers
13093,275,8,275.0,1,5,5,155.0,15,Churned Customers
13094,20,12,20.0,4,5,2,452.0,45,Loyal Customers
13095,70,1,70.0,3,1,3,313.0,31,Less Frequent
13097,32,10,32.0,4,5,2,452.0,45,Loyal Customers
13098,0,28,0.0,5,5,1,551.0,55,Top Customers
13099,98,1,98.0,2,1,4,214.0,21,Lapsed Customers
13101,233,1,233.0,1,1,5,115.0,11,Lapsed Customers
13102,0,24,0.0,5,5,1,551.0,55,Top Customers
13103,39,1,39.0,3,1,3,313.0,31,Less Frequent
13104,2,6,2.0,5,5,1,551.0,55,Top Customers
13106,132,1,132.0,2,1,4,214.0,21,Lapsed Customers
13107,43,4,43.0,3,4,3,343.0,34,Loyal Customers
13108,372,1,372.0,1,1,5,115.0,11,Lapsed Customers
13109,59,2,59.0,3,2,3,323.0,32,Less Frequent
13110,30,7,30.0,4,5,2,452.0,45,Loyal Customers
13113,0,24,0.0,5,5,1,551.0,55,Top Customers
13115,11,4,11.0,5,4,1,541.0,54,Top Customers
13116,137,1,137.0,2,1,4,214.0,21,Lapsed Customers
13117,21,8,21.0,4,5,2,452.0,45,Loyal Customers
13118,19,5,19.0,4,4,2,442.0,44,Loyal Customers
13120,238,1,238.0,1,1,5,115.0,11,Lapsed Customers
13121,268,1,268.0,1,1,5,115.0,11,Lapsed Customers
13122,93,2,93.0,2,2,4,224.0,22,Lapsed Customers
13124,89,3,89.0,2,3,4,234.0,23,At Risk
13126,4,8,4.0,5,5,1,551.0,55,Top Customers
13127,77,1,77.0,2,1,4,214.0,21,Lapsed Customers
13130,93,1,93.0,2,1,4,214.0,21,Lapsed Customers
13131,22,3,22.0,4,3,2,432.0,43,Potential Loyalists
13132,261,1,261.0,1,1,5,115.0,11,Lapsed Customers
13133,273,2,273.0,1,2,5,125.0,12,Lapsed Customers
13134,85,4,85.0,2,4,4,244.0,24,At Risk
13135,196,1,196.0,1,1,5,115.0,11,Lapsed Customers
13136,55,5,55.0,3,4,3,343.0,34,Loyal Customers
13137,10,8,10.0,5,5,1,551.0,55,Top Customers
13138,21,6,21.0,4,5,2,452.0,45,Loyal Customers
13139,15,7,15.0,4,5,2,452.0,45,Loyal Customers
13140,107,3,107.0,2,3,4,234.0,23,At Risk
13141,84,5,84.0,2,4,4,244.0,24,At Risk
13142,18,1,18.0,4,1,2,412.0,41,New Customers
13144,332,1,332.0,1,1,5,115.0,11,Lapsed Customers
13145,39,4,39.0,3,4,3,343.0,34,Loyal Customers
13146,25,1,25.0,4,1,2,412.0,41,New Customers
13147,9,4,9.0,5,4,1,541.0,54,Top Customers
13148,28,12,28.0,4,5,2,452.0,45,Loyal Customers
13149,13,4,13.0,4,4,2,442.0,44,Loyal Customers
13151,295,1,295.0,1,1,5,115.0,11,Lapsed Customers
13153,5,1,5.0,5,1,1,511.0,51,New Customers
13155,32,4,32.0,4,4,2,442.0,44,Loyal Customers
13157,48,4,48.0,3,4,3,343.0,34,Loyal Customers
13158,94,4,94.0,2,4,4,244.0,24,At Risk
13159,8,4,8.0,5,4,1,541.0,54,Top Customers
13160,21,1,21.0,4,1,2,412.0,41,New Customers
13161,312,1,312.0,1,1,5,115.0,11,Lapsed Customers
13162,121,4,121.0,2,4,4,244.0,24,At Risk
13165,45,2,45.0,3,2,3,323.0,32,Less Frequent
13166,282,1,282.0,1,1,5,115.0,11,Lapsed Customers
13167,18,4,18.0,4,4,2,442.0,44,Loyal Customers
13168,35,4,35.0,3,4,3,343.0,34,Loyal Customers
13169,63,2,63.0,3,2,3,323.0,32,Less Frequent
13170,26,1,26.0,4,1,2,412.0,41,New Customers
13171,21,3,21.0,4,3,2,432.0,43,Potential Loyalists
13173,3,2,3.0,5,2,1,521.0,52,Potential Loyalists
13174,15,3,15.0,4,3,2,432.0,43,Potential Loyalists
13176,45,1,45.0,3,1,3,313.0,31,Less Frequent
13177,64,1,64.0,3,1,3,313.0,31,Less Frequent
13178,25,11,25.0,4,5,2,452.0,45,Loyal Customers
13182,44,1,44.0,3,1,3,313.0,31,Less Frequent
13183,7,9,7.0,5,5,1,551.0,55,Top Customers
13184,14,10,14.0,4,5,2,452.0,45,Loyal Customers
13185,267,1,267.0,1,1,5,115.0,11,Lapsed Customers
13186,39,3,39.0,3,3,3,333.0,33,Need Attention
13187,336,1,336.0,1,1,5,115.0,11,Lapsed Customers
13188,10,1,10.0,5,1,1,511.0,51,New Customers
13189,18,2,18.0,4,2,2,422.0,42,Potential Loyalists
13192,94,2,94.0,2,2,4,224.0,22,Lapsed Customers
13193,60,1,60.0,3,1,3,313.0,31,Less Frequent
13194,135,1,135.0,2,1,4,214.0,21,Lapsed Customers
13196,10,4,10.0,5,4,1,541.0,54,Top Customers
13198,9,6,9.0,5,5,1,551.0,55,Top Customers
13199,3,38,3.0,5,5,1,551.0,55,Top Customers
13200,18,4,18.0,4,4,2,442.0,44,Loyal Customers
13203,9,4,9.0,5,4,1,541.0,54,Top Customers
13207,14,2,14.0,4,2,2,422.0,42,Potential Loyalists
13208,58,6,58.0,3,5,3,353.0,35,Loyal Customers
13209,29,8,29.0,4,5,2,452.0,45,Loyal Customers
13210,93,1,93.0,2,1,4,214.0,21,Lapsed Customers
13211,9,3,9.0,5,3,1,531.0,53,Potential Loyalists
13212,19,3,19.0,4,3,2,432.0,43,Potential Loyalists
13213,56,5,56.0,3,4,3,343.0,34,Loyal Customers
13216,267,1,267.0,1,1,5,115.0,11,Lapsed Customers
13217,121,3,121.0,2,3,4,234.0,23,At Risk
13218,126,1,126.0,2,1,4,214.0,21,Lapsed Customers
13220,77,4,77.0,2,4,4,244.0,24,At Risk
13221,239,2,239.0,1,2,5,125.0,12,Lapsed Customers
13223,199,2,199.0,1,2,5,125.0,12,Lapsed Customers
13224,59,2,59.0,3,2,3,323.0,32,Less Frequent
13225,2,7,2.0,5,5,1,551.0,55,Top Customers
13226,272,1,272.0,1,1,5,115.0,11,Lapsed Customers
13227,201,1,201.0,1,1,5,115.0,11,Lapsed Customers
13228,80,1,80.0,2,1,4,214.0,21,Lapsed Customers
13229,225,1,225.0,1,1,5,115.0,11,Lapsed Customers
13230,3,14,3.0,5,5,1,551.0,55,Top Customers
13232,12,7,12.0,5,5,1,551.0,55,Top Customers
13233,73,2,73.0,2,2,4,224.0,22,Lapsed Customers
13235,211,1,211.0,1,1,5,115.0,11,Lapsed Customers
13236,24,2,24.0,4,2,2,422.0,42,Potential Loyalists
13238,16,4,16.0,4,4,2,442.0,44,Loyal Customers
13239,261,1,261.0,1,1,5,115.0,11,Lapsed Customers
13240,95,4,95.0,2,4,4,244.0,24,At Risk
13242,111,3,111.0,2,3,4,234.0,23,At Risk
13243,202,1,202.0,1,1,5,115.0,11,Lapsed Customers
13244,92,1,92.0,2,1,4,214.0,21,Lapsed Customers
13245,50,1,50.0,3,1,3,313.0,31,Less Frequent
13246,17,6,17.0,4,5,2,452.0,45,Loyal Customers
13247,17,4,17.0,4,4,2,442.0,44,Loyal Customers
13248,124,2,124.0,2,2,4,224.0,22,Lapsed Customers
13249,91,3,91.0,2,3,4,234.0,23,At Risk
13253,156,2,156.0,2,2,4,224.0,22,Lapsed Customers
13255,8,2,8.0,5,2,1,521.0,52,Potential Loyalists
13258,11,3,11.0,5,3,1,531.0,53,Potential Loyalists
13259,61,1,61.0,3,1,3,313.0,31,Less Frequent
13260,60,1,60.0,3,1,3,313.0,31,Less Frequent
13261,268,2,268.0,1,2,5,125.0,12,Lapsed Customers
13262,262,1,262.0,1,1,5,115.0,11,Lapsed Customers
13263,0,35,0.0,5,5,1,551.0,55,Top Customers
13265,52,5,52.0,3,4,3,343.0,34,Loyal Customers
13266,10,12,10.0,5,5,1,551.0,55,Top Customers
13267,2,19,2.0,5,5,1,551.0,55,Top Customers
13268,17,11,17.0,4,5,2,452.0,45,Loyal Customers
13269,0,15,0.0,5,5,1,551.0,55,Top Customers
13270,365,1,365.0,1,1,5,115.0,11,Lapsed Customers
13271,36,1,36.0,3,1,3,313.0,31,Less Frequent
13272,30,2,30.0,4,2,2,422.0,42,Potential Loyalists
13273,112,1,112.0,2,1,4,214.0,21,Lapsed Customers
13276,63,2,63.0,3,2,3,323.0,32,Less Frequent
13277,15,4,15.0,4,4,2,442.0,44,Loyal Customers
13278,40,1,40.0,3,1,3,313.0,31,Less Frequent
13279,77,1,77.0,2,1,4,214.0,21,Lapsed Customers
13280,121,3,121.0,2,3,4,234.0,23,At Risk
13282,17,3,17.0,4,3,2,432.0,43,Potential Loyalists
13283,59,2,59.0,3,2,3,323.0,32,Less Frequent
13284,330,1,330.0,1,1,5,115.0,11,Lapsed Customers
13285,22,4,22.0,4,4,2,442.0,44,Loyal Customers
13291,155,1,155.0,2,1,4,214.0,21,Lapsed Customers
13292,38,2,38.0,3,2,3,323.0,32,Less Frequent
13294,189,2,189.0,1,2,5,125.0,12,Lapsed Customers
13295,359,1,359.0,1,1,5,115.0,11,Lapsed Customers
13296,136,1,136.0,2,1,4,214.0,21,Lapsed Customers
13297,7,4,7.0,5,4,1,541.0,54,Top Customers
13298,0,1,0.0,5,1,1,511.0,51,New Customers
13299,267,1,267.0,1,1,5,115.0,11,Lapsed Customers
13300,168,1,168.0,2,1,4,214.0,21,Lapsed Customers
13301,103,4,103.0,2,4,4,244.0,24,At Risk
13302,154,1,154.0,2,1,4,214.0,21,Lapsed Customers
13304,350,1,350.0,1,1,5,115.0,11,Lapsed Customers
13305,3,10,3.0,5,5,1,551.0,55,Top Customers
13307,119,1,119.0,2,1,4,214.0,21,Lapsed Customers
13308,22,3,22.0,4,3,2,432.0,43,Potential Loyalists
13309,6,5,6.0,5,4,1,541.0,54,Top Customers
13310,27,3,27.0,4,3,2,432.0,43,Potential Loyalists
13311,3,2,3.0,5,2,1,521.0,52,Potential Loyalists
13313,21,5,21.0,4,4,2,442.0,44,Loyal Customers
13314,1,3,1.0,5,3,1,531.0,53,Potential Loyalists
13316,36,4,36.0,3,4,3,343.0,34,Loyal Customers
13317,65,6,65.0,3,5,3,353.0,35,Loyal Customers
13318,0,3,0.0,5,3,1,531.0,53,Potential Loyalists
13319,4,26,4.0,5,5,1,551.0,55,Top Customers
13320,77,4,77.0,2,4,4,244.0,24,At Risk
13321,71,2,71.0,3,2,3,323.0,32,Less Frequent
13322,16,1,16.0,4,1,2,412.0,41,New Customers
13323,2,5,2.0,5,4,1,541.0,54,Top Customers
13324,35,10,35.0,3,5,3,353.0,35,Loyal Customers
13325,81,1,81.0,2,1,4,214.0,21,Lapsed Customers
13327,38,8,38.0,3,5,3,353.0,35,Loyal Customers
13328,315,1,315.0,1,1,5,115.0,11,Lapsed Customers
13329,31,2,31.0,4,2,2,422.0,42,Potential Loyalists
13330,92,3,92.0,2,3,4,234.0,23,At Risk
13332,13,1,13.0,4,1,2,412.0,41,New Customers
13334,81,3,81.0,2,3,4,234.0,23,At Risk
13336,76,1,76.0,2,1,4,214.0,21,Lapsed Customers
13338,157,1,157.0,2,1,4,214.0,21,Lapsed Customers
13339,200,1,200.0,1,1,5,115.0,11,Lapsed Customers
13340,44,7,44.0,3,5,3,353.0,35,Loyal Customers
13341,260,1,260.0,1,1,5,115.0,11,Lapsed Customers
13343,177,1,177.0,2,1,4,214.0,21,Lapsed Customers
13344,67,3,67.0,3,3,3,333.0,33,Need Attention
13345,287,1,287.0,1,1,5,115.0,11,Lapsed Customers
13347,69,1,69.0,3,1,3,313.0,31,Less Frequent
13348,63,1,63.0,3,1,3,313.0,31,Less Frequent
13349,10,1,10.0,5,1,1,511.0,51,New Customers
13350,15,2,15.0,4,2,2,422.0,42,Potential Loyalists
13351,65,1,65.0,3,1,3,313.0,31,Less Frequent
13352,59,1,59.0,3,1,3,313.0,31,Less Frequent
13354,70,1,70.0,3,1,3,313.0,31,Less Frequent
13355,121,1,121.0,2,1,4,214.0,21,Lapsed Customers
13356,79,1,79.0,2,1,4,214.0,21,Lapsed Customers
13357,256,1,256.0,1,1,5,115.0,11,Lapsed Customers
13358,268,1,268.0,1,1,5,115.0,11,Lapsed Customers
13359,63,1,63.0,3,1,3,313.0,31,Less Frequent
13362,8,4,8.0,5,4,1,541.0,54,Top Customers
13363,17,2,17.0,4,2,2,422.0,42,Potential Loyalists
13364,70,1,70.0,3,1,3,313.0,31,Less Frequent
13365,33,2,33.0,3,2,3,323.0,32,Less Frequent
13366,49,1,49.0,3,1,3,313.0,31,Less Frequent
13368,256,2,256.0,1,2,5,125.0,12,Lapsed Customers
13369,365,1,365.0,1,1,5,115.0,11,Lapsed Customers
13370,371,1,371.0,1,1,5,115.0,11,Lapsed Customers
13372,89,1,89.0,2,1,4,214.0,21,Lapsed Customers
13373,60,3,60.0,3,3,3,333.0,33,Need Attention
13375,88,1,88.0,2,1,4,214.0,21,Lapsed Customers
13376,98,3,98.0,2,3,4,234.0,23,At Risk
13379,25,3,25.0,4,3,2,432.0,43,Potential Loyalists
13381,31,6,31.0,4,5,2,452.0,45,Loyal Customers
13382,280,1,280.0,1,1,5,115.0,11,Lapsed Customers
13384,30,7,30.0,4,5,2,452.0,45,Loyal Customers
13385,329,1,329.0,1,1,5,115.0,11,Lapsed Customers
13388,130,2,130.0,2,2,4,224.0,22,Lapsed Customers
13389,10,3,10.0,5,3,1,531.0,53,Potential Loyalists
13390,74,1,74.0,2,1,4,214.0,21,Lapsed Customers
13391,203,1,203.0,1,1,5,115.0,11,Lapsed Customers
13394,1,8,1.0,5,5,1,551.0,55,Top Customers
13395,184,1,184.0,1,1,5,115.0,11,Lapsed Customers
13396,28,2,28.0,4,2,2,422.0,42,Potential Loyalists
13397,72,5,72.0,2,4,4,244.0,24,At Risk
13398,191,1,191.0,1,1,5,115.0,11,Lapsed Customers
13402,126,2,126.0,2,2,4,224.0,22,Lapsed Customers
13403,17,1,17.0,4,1,2,412.0,41,New Customers
13404,0,2,0.0,5,2,1,521.0,52,Potential Loyalists
13405,73,3,73.0,2,3,4,234.0,23,At Risk
13408,1,62,1.0,5,5,1,551.0,55,Top Customers
13410,23,5,23.0,4,4,2,442.0,44,Loyal Customers
13411,106,1,106.0,2,1,4,214.0,21,Lapsed Customers
13414,133,3,133.0,2,3,4,234.0,23,At Risk
13416,43,2,43.0,3,2,3,323.0,32,Less Frequent
13417,4,2,4.0,5,2,1,521.0,52,Potential Loyalists
13418,11,18,11.0,5,5,1,551.0,55,Top Customers
13419,63,1,63.0,3,1,3,313.0,31,Less Frequent
13420,149,2,149.0,2,2,4,224.0,22,Lapsed Customers
13421,39,2,39.0,3,2,3,323.0,32,Less Frequent
13422,63,1,63.0,3,1,3,313.0,31,Less Frequent
13425,107,3,107.0,2,3,4,234.0,23,At Risk
13426,0,10,0.0,5,5,1,551.0,55,Top Customers
13427,18,3,18.0,4,3,2,432.0,43,Potential Loyalists
13428,9,1,9.0,5,1,1,511.0,51,New Customers
13429,10,4,10.0,5,4,1,541.0,54,Top Customers
13430,18,2,18.0,4,2,2,422.0,42,Potential Loyalists
13431,66,2,66.0,3,2,3,323.0,32,Less Frequent
13434,73,2,73.0,2,2,4,224.0,22,Lapsed Customers
13435,4,7,4.0,5,5,1,551.0,55,Top Customers
13436,1,1,1.0,5,1,1,511.0,51,New Customers
13437,13,7,13.0,4,5,2,452.0,45,Loyal Customers
13439,254,1,254.0,1,1,5,115.0,11,Lapsed Customers
13441,91,1,91.0,2,1,4,214.0,21,Lapsed Customers
13447,22,3,22.0,4,3,2,432.0,43,Potential Loyalists
13448,16,6,16.0,4,5,2,452.0,45,Loyal Customers
13449,23,1,23.0,4,1,2,412.0,41,New Customers
13450,26,6,26.0,4,5,2,452.0,45,Loyal Customers
13451,25,5,25.0,4,4,2,442.0,44,Loyal Customers
13452,258,2,258.0,1,2,5,125.0,12,Lapsed Customers
13453,165,2,165.0,2,2,4,224.0,22,Lapsed Customers
13455,24,2,24.0,4,2,2,422.0,42,Potential Loyalists
13456,17,6,17.0,4,5,2,452.0,45,Loyal Customers
13458,6,14,6.0,5,5,1,551.0,55,Top Customers
13460,28,2,28.0,4,2,2,422.0,42,Potential Loyalists
13461,38,3,38.0,3,3,3,333.0,33,Need Attention
13462,252,1,252.0,1,1,5,115.0,11,Lapsed Customers
13464,57,1,57.0,3,1,3,313.0,31,Less Frequent
13466,183,1,183.0,1,1,5,115.0,11,Lapsed Customers
13467,10,2,10.0,5,2,1,521.0,52,Potential Loyalists
13468,1,37,1.0,5,5,1,551.0,55,Top Customers
13470,98,2,98.0,2,2,4,224.0,22,Lapsed Customers
13471,0,4,0.0,5,4,1,541.0,54,Top Customers
13473,60,2,60.0,3,2,3,323.0,32,Less Frequent
13474,235,1,235.0,1,1,5,115.0,11,Lapsed Customers
13475,190,4,190.0,1,4,5,145.0,14,At Risk
13476,178,2,178.0,2,2,4,224.0,22,Lapsed Customers
13477,37,6,37.0,3,5,3,353.0,35,Loyal Customers
13479,200,2,200.0,1,2,5,125.0,12,Lapsed Customers
13481,45,5,45.0,3,4,3,343.0,34,Loyal Customers
13482,231,1,231.0,1,1,5,115.0,11,Lapsed Customers
13483,65,1,65.0,3,1,3,313.0,31,Less Frequent
13484,240,1,240.0,1,1,5,115.0,11,Lapsed Customers
13485,232,1,232.0,1,1,5,115.0,11,Lapsed Customers
13486,77,3,77.0,2,3,4,234.0,23,At Risk
13487,57,3,57.0,3,3,3,333.0,33,Need Attention
13488,16,13,16.0,4,5,2,452.0,45,Loyal Customers
13489,104,4,104.0,2,4,4,244.0,24,At Risk
13491,51,10,51.0,3,5,3,353.0,35,Loyal Customers
13492,135,3,135.0,2,3,4,234.0,23,At Risk
13493,274,2,274.0,1,2,5,125.0,12,Lapsed Customers
13494,311,1,311.0,1,1,5,115.0,11,Lapsed Customers
13495,7,5,7.0,5,4,1,541.0,54,Top Customers
13496,10,2,10.0,5,2,1,521.0,52,Potential Loyalists
13497,282,2,282.0,1,2,5,125.0,12,Lapsed Customers
13499,17,5,17.0,4,4,2,442.0,44,Loyal Customers
13500,22,3,22.0,4,3,2,432.0,43,Potential Loyalists
13501,287,1,287.0,1,1,5,115.0,11,Lapsed Customers
13502,16,3,16.0,4,3,2,432.0,43,Potential Loyalists
13503,70,1,70.0,3,1,3,313.0,31,Less Frequent
13504,63,1,63.0,3,1,3,313.0,31,Less Frequent
13505,72,4,72.0,2,4,4,244.0,24,At Risk
13506,315,2,315.0,1,2,5,125.0,12,Lapsed Customers
13507,2,4,2.0,5,4,1,541.0,54,Top Customers
13508,243,1,243.0,1,1,5,115.0,11,Lapsed Customers
13509,8,7,8.0,5,5,1,551.0,55,Top Customers
13510,0,4,0.0,5,4,1,541.0,54,Top Customers
13512,260,1,260.0,1,1,5,115.0,11,Lapsed Customers
13513,126,1,126.0,2,1,4,214.0,21,Lapsed Customers
13514,73,1,73.0,2,1,4,214.0,21,Lapsed Customers
13515,72,4,72.0,2,4,4,244.0,24,At Risk
13516,20,3,20.0,4,3,2,432.0,43,Potential Loyalists
13517,59,3,59.0,3,3,3,333.0,33,Need Attention
13518,85,1,85.0,2,1,4,214.0,21,Lapsed Customers
13519,77,1,77.0,2,1,4,214.0,21,Lapsed Customers
13520,58,6,58.0,3,5,3,353.0,35,Loyal Customers
13521,0,3,0.0,5,3,1,531.0,53,Potential Loyalists
13522,29,1,29.0,4,1,2,412.0,41,New Customers
13523,32,5,32.0,4,4,2,442.0,44,Loyal Customers
13524,40,5,40.0,3,4,3,343.0,34,Loyal Customers
13525,14,2,14.0,4,2,2,422.0,42,Potential Loyalists
13527,33,7,33.0,3,5,3,353.0,35,Loyal Customers
13529,78,2,78.0,2,2,4,224.0,22,Lapsed Customers
13531,204,2,204.0,1,2,5,125.0,12,Lapsed Customers
13532,33,1,33.0,3,1,3,313.0,31,Less Frequent
13533,182,3,182.0,1,3,5,135.0,13,At Risk
13534,1,25,1.0,5,5,1,551.0,55,Top Customers
13536,0,7,0.0,5,5,1,551.0,55,Top Customers
13538,42,7,42.0,3,5,3,353.0,35,Loyal Customers
13539,85,3,85.0,2,3,4,234.0,23,At Risk
13544,39,2,39.0,3,2,3,323.0,32,Less Frequent
13546,11,3,11.0,5,3,1,531.0,53,Potential Loyalists
13548,95,2,95.0,2,2,4,224.0,22,Lapsed Customers
13549,25,7,25.0,4,5,2,452.0,45,Loyal Customers
13551,318,1,318.0,1,1,5,115.0,11,Lapsed Customers
13552,65,12,65.0,3,5,3,353.0,35,Loyal Customers
13555,73,4,73.0,2,4,4,244.0,24,At Risk
13557,27,2,27.0,4,2,2,422.0,42,Potential Loyalists
13558,5,4,5.0,5,4,1,541.0,54,Top Customers
13560,6,1,6.0,5,1,1,511.0,51,New Customers
13561,215,1,215.0,1,1,5,115.0,11,Lapsed Customers
13562,81,3,81.0,2,3,4,234.0,23,At Risk
13563,83,2,83.0,2,2,4,224.0,22,Lapsed Customers
13564,143,3,143.0,2,3,4,234.0,23,At Risk
13565,18,2,18.0,4,2,2,422.0,42,Potential Loyalists
